xintercept	key	showSelected1	showSelected2	PANEL
23.5	23	52	23	2
24.5	24	52	24	2
25.5	25	52	25	2
26.5	26	52	26	2
27.5	27	52	27	2
28.5	28	52	28	2
29.5	29	52	29	2
30.5	30	52	30	2
31.5	31	52	31	2
32.5	32	52	32	2
33.5	33	52	33	2
34.5	34	52	34	2
35.5	35	52	35	2
36.5	36	52	36	2
37.5	37	52	37	2
38.5	38	52	38	2
39.5	39	52	39	2
40.5	40	52	40	2
41.5	41	52	41	2
42.5	42	52	42	2
43.5	43	52	43	2
44.5	44	52	44	2
45.5	45	52	45	2
46.5	46	52	46	2
47.5	47	52	47	2
48.5	48	52	48	2
49.5	49	52	49	2
50.5	50	52	50	2
51.5	51	52	51	2
0.5	0	53	0	2
1.5	1	53	1	2
2.5	2	53	2	2
3.5	3	53	3	2
4.5	4	53	4	2
5.5	5	53	5	2
6.5	6	53	6	2
7.5	7	53	7	2
8.5	8	53	8	2
9.5	9	53	9	2
10.5	10	53	10	2
11.5	11	53	11	2
12.5	12	53	12	2
13.5	13	53	13	2
14.5	14	53	14	2
15.5	15	53	15	2
16.5	16	53	16	2
17.5	17	53	17	2
18.5	18	53	18	2
19.5	19	53	19	2
20.5	20	53	20	2
21.5	21	53	21	2
22.5	22	53	22	2
23.5	23	53	23	2
24.5	24	53	24	2
25.5	25	53	25	2
26.5	26	53	26	2
27.5	27	53	27	2
28.5	28	53	28	2
29.5	29	53	29	2
30.5	30	53	30	2
31.5	31	53	31	2
32.5	32	53	32	2
33.5	33	53	33	2
34.5	34	53	34	2
35.5	35	53	35	2
36.5	36	53	36	2
37.5	37	53	37	2
38.5	38	53	38	2
39.5	39	53	39	2
40.5	40	53	40	2
41.5	41	53	41	2
42.5	42	53	42	2
43.5	43	53	43	2
44.5	44	53	44	2
45.5	45	53	45	2
46.5	46	53	46	2
47.5	47	53	47	2
48.5	48	53	48	2
49.5	49	53	49	2
50.5	50	53	50	2
51.5	51	53	51	2
52.5	52	53	52	2
0.5	0	54	0	2
1.5	1	54	1	2
2.5	2	54	2	2
3.5	3	54	3	2
4.5	4	54	4	2
5.5	5	54	5	2
6.5	6	54	6	2
7.5	7	54	7	2
8.5	8	54	8	2
9.5	9	54	9	2
10.5	10	54	10	2
11.5	11	54	11	2
12.5	12	54	12	2
13.5	13	54	13	2
14.5	14	54	14	2
15.5	15	54	15	2
16.5	16	54	16	2
17.5	17	54	17	2
18.5	18	54	18	2
19.5	19	54	19	2
20.5	20	54	20	2
21.5	21	54	21	2
22.5	22	54	22	2
23.5	23	54	23	2
24.5	24	54	24	2
25.5	25	54	25	2
26.5	26	54	26	2
27.5	27	54	27	2
28.5	28	54	28	2
29.5	29	54	29	2
30.5	30	54	30	2
31.5	31	54	31	2
32.5	32	54	32	2
33.5	33	54	33	2
34.5	34	54	34	2
35.5	35	54	35	2
36.5	36	54	36	2
37.5	37	54	37	2
38.5	38	54	38	2
39.5	39	54	39	2
40.5	40	54	40	2
41.5	41	54	41	2
42.5	42	54	42	2
43.5	43	54	43	2
44.5	44	54	44	2
45.5	45	54	45	2
46.5	46	54	46	2
47.5	47	54	47	2
48.5	48	54	48	2
49.5	49	54	49	2
50.5	50	54	50	2
51.5	51	54	51	2
52.5	52	54	52	2
53.5	53	54	53	2
0.5	0	55	0	2
1.5	1	55	1	2
2.5	2	55	2	2
3.5	3	55	3	2
4.5	4	55	4	2
5.5	5	55	5	2
6.5	6	55	6	2
7.5	7	55	7	2
8.5	8	55	8	2
9.5	9	55	9	2
10.5	10	55	10	2
11.5	11	55	11	2
12.5	12	55	12	2
13.5	13	55	13	2
14.5	14	55	14	2
15.5	15	55	15	2
16.5	16	55	16	2
17.5	17	55	17	2
18.5	18	55	18	2
19.5	19	55	19	2
20.5	20	55	20	2
21.5	21	55	21	2
22.5	22	55	22	2
23.5	23	55	23	2
24.5	24	55	24	2
25.5	25	55	25	2
26.5	26	55	26	2
27.5	27	55	27	2
28.5	28	55	28	2
29.5	29	55	29	2
30.5	30	55	30	2
31.5	31	55	31	2
32.5	32	55	32	2
33.5	33	55	33	2
34.5	34	55	34	2
35.5	35	55	35	2
36.5	36	55	36	2
37.5	37	55	37	2
38.5	38	55	38	2
39.5	39	55	39	2
40.5	40	55	40	2
41.5	41	55	41	2
42.5	42	55	42	2
43.5	43	55	43	2
44.5	44	55	44	2
45.5	45	55	45	2
46.5	46	55	46	2
47.5	47	55	47	2
48.5	48	55	48	2
49.5	49	55	49	2
50.5	50	55	50	2
51.5	51	55	51	2
52.5	52	55	52	2
53.5	53	55	53	2
54.5	54	55	54	2
0.5	0	56	0	2
1.5	1	56	1	2
2.5	2	56	2	2
3.5	3	56	3	2
4.5	4	56	4	2
5.5	5	56	5	2
6.5	6	56	6	2
7.5	7	56	7	2
8.5	8	56	8	2
9.5	9	56	9	2
10.5	10	56	10	2
11.5	11	56	11	2
12.5	12	56	12	2
13.5	13	56	13	2
14.5	14	56	14	2
15.5	15	56	15	2
16.5	16	56	16	2
17.5	17	56	17	2
18.5	18	56	18	2
19.5	19	56	19	2
20.5	20	56	20	2
21.5	21	56	21	2
22.5	22	56	22	2
23.5	23	56	23	2
24.5	24	56	24	2
25.5	25	56	25	2
26.5	26	56	26	2
27.5	27	56	27	2
28.5	28	56	28	2
29.5	29	56	29	2
30.5	30	56	30	2
31.5	31	56	31	2
32.5	32	56	32	2
33.5	33	56	33	2
34.5	34	56	34	2
35.5	35	56	35	2
36.5	36	56	36	2
37.5	37	56	37	2
38.5	38	56	38	2
39.5	39	56	39	2
40.5	40	56	40	2
41.5	41	56	41	2
42.5	42	56	42	2
43.5	43	56	43	2
44.5	44	56	44	2
45.5	45	56	45	2
46.5	46	56	46	2
47.5	47	56	47	2
48.5	48	56	48	2
49.5	49	56	49	2
50.5	50	56	50	2
51.5	51	56	51	2
52.5	52	56	52	2
53.5	53	56	53	2
54.5	54	56	54	2
55.5	55	56	55	2
0.5	0	57	0	2
1.5	1	57	1	2
2.5	2	57	2	2
3.5	3	57	3	2
4.5	4	57	4	2
5.5	5	57	5	2
6.5	6	57	6	2
7.5	7	57	7	2
8.5	8	57	8	2
9.5	9	57	9	2
10.5	10	57	10	2
11.5	11	57	11	2
12.5	12	57	12	2
13.5	13	57	13	2
14.5	14	57	14	2
15.5	15	57	15	2
16.5	16	57	16	2
17.5	17	57	17	2
18.5	18	57	18	2
19.5	19	57	19	2
20.5	20	57	20	2
21.5	21	57	21	2
22.5	22	57	22	2
23.5	23	57	23	2
24.5	24	57	24	2
25.5	25	57	25	2
26.5	26	57	26	2
27.5	27	57	27	2
28.5	28	57	28	2
29.5	29	57	29	2
30.5	30	57	30	2
31.5	31	57	31	2
32.5	32	57	32	2
33.5	33	57	33	2
34.5	34	57	34	2
35.5	35	57	35	2
36.5	36	57	36	2
37.5	37	57	37	2
38.5	38	57	38	2
39.5	39	57	39	2
40.5	40	57	40	2
41.5	41	57	41	2
42.5	42	57	42	2
43.5	43	57	43	2
44.5	44	57	44	2
45.5	45	57	45	2
46.5	46	57	46	2
47.5	47	57	47	2
48.5	48	57	48	2
49.5	49	57	49	2
50.5	50	57	50	2
51.5	51	57	51	2
52.5	52	57	52	2
53.5	53	57	53	2
54.5	54	57	54	2
55.5	55	57	55	2
56.5	56	57	56	2
0.5	0	58	0	2
1.5	1	58	1	2
2.5	2	58	2	2
3.5	3	58	3	2
4.5	4	58	4	2
5.5	5	58	5	2
6.5	6	58	6	2
7.5	7	58	7	2
8.5	8	58	8	2
9.5	9	58	9	2
10.5	10	58	10	2
11.5	11	58	11	2
12.5	12	58	12	2
13.5	13	58	13	2
14.5	14	58	14	2
15.5	15	58	15	2
16.5	16	58	16	2
17.5	17	58	17	2
18.5	18	58	18	2
19.5	19	58	19	2
20.5	20	58	20	2
21.5	21	58	21	2
22.5	22	58	22	2
23.5	23	58	23	2
24.5	24	58	24	2
25.5	25	58	25	2
26.5	26	58	26	2
27.5	27	58	27	2
28.5	28	58	28	2
29.5	29	58	29	2
30.5	30	58	30	2
31.5	31	58	31	2
32.5	32	58	32	2
33.5	33	58	33	2
34.5	34	58	34	2
35.5	35	58	35	2
36.5	36	58	36	2
37.5	37	58	37	2
38.5	38	58	38	2
39.5	39	58	39	2
40.5	40	58	40	2
41.5	41	58	41	2
42.5	42	58	42	2
43.5	43	58	43	2
44.5	44	58	44	2
45.5	45	58	45	2
46.5	46	58	46	2
47.5	47	58	47	2
48.5	48	58	48	2
49.5	49	58	49	2
50.5	50	58	50	2
51.5	51	58	51	2
52.5	52	58	52	2
53.5	53	58	53	2
54.5	54	58	54	2
55.5	55	58	55	2
56.5	56	58	56	2
57.5	57	58	57	2
0.5	0	59	0	2
1.5	1	59	1	2
2.5	2	59	2	2
3.5	3	59	3	2
4.5	4	59	4	2
5.5	5	59	5	2
6.5	6	59	6	2
7.5	7	59	7	2
8.5	8	59	8	2
9.5	9	59	9	2
10.5	10	59	10	2
11.5	11	59	11	2
12.5	12	59	12	2
13.5	13	59	13	2
14.5	14	59	14	2
15.5	15	59	15	2
16.5	16	59	16	2
17.5	17	59	17	2
18.5	18	59	18	2
19.5	19	59	19	2
20.5	20	59	20	2
21.5	21	59	21	2
22.5	22	59	22	2
23.5	23	59	23	2
24.5	24	59	24	2
25.5	25	59	25	2
26.5	26	59	26	2
27.5	27	59	27	2
28.5	28	59	28	2
29.5	29	59	29	2
30.5	30	59	30	2
31.5	31	59	31	2
32.5	32	59	32	2
33.5	33	59	33	2
34.5	34	59	34	2
35.5	35	59	35	2
36.5	36	59	36	2
37.5	37	59	37	2
38.5	38	59	38	2
39.5	39	59	39	2
40.5	40	59	40	2
41.5	41	59	41	2
42.5	42	59	42	2
43.5	43	59	43	2
44.5	44	59	44	2
45.5	45	59	45	2
46.5	46	59	46	2
47.5	47	59	47	2
48.5	48	59	48	2
49.5	49	59	49	2
50.5	50	59	50	2
51.5	51	59	51	2
52.5	52	59	52	2
53.5	53	59	53	2
54.5	54	59	54	2
55.5	55	59	55	2
56.5	56	59	56	2
57.5	57	59	57	2
58.5	58	59	58	2
0.5	0	60	0	2
1.5	1	60	1	2
2.5	2	60	2	2
3.5	3	60	3	2
4.5	4	60	4	2
5.5	5	60	5	2
6.5	6	60	6	2
7.5	7	60	7	2
8.5	8	60	8	2
9.5	9	60	9	2
10.5	10	60	10	2
11.5	11	60	11	2
12.5	12	60	12	2
13.5	13	60	13	2
14.5	14	60	14	2
15.5	15	60	15	2
16.5	16	60	16	2
17.5	17	60	17	2
18.5	18	60	18	2
19.5	19	60	19	2
20.5	20	60	20	2
21.5	21	60	21	2
22.5	22	60	22	2
23.5	23	60	23	2
24.5	24	60	24	2
25.5	25	60	25	2
26.5	26	60	26	2
27.5	27	60	27	2
28.5	28	60	28	2
29.5	29	60	29	2
30.5	30	60	30	2
31.5	31	60	31	2
32.5	32	60	32	2
33.5	33	60	33	2
34.5	34	60	34	2
35.5	35	60	35	2
36.5	36	60	36	2
37.5	37	60	37	2
38.5	38	60	38	2
39.5	39	60	39	2
40.5	40	60	40	2
41.5	41	60	41	2
42.5	42	60	42	2
43.5	43	60	43	2
44.5	44	60	44	2
45.5	45	60	45	2
46.5	46	60	46	2
47.5	47	60	47	2
48.5	48	60	48	2
49.5	49	60	49	2
50.5	50	60	50	2
51.5	51	60	51	2
52.5	52	60	52	2
53.5	53	60	53	2
54.5	54	60	54	2
55.5	55	60	55	2
56.5	56	60	56	2
57.5	57	60	57	2
58.5	58	60	58	2
59.5	59	60	59	2
0.5	0	61	0	2
1.5	1	61	1	2
2.5	2	61	2	2
3.5	3	61	3	2
4.5	4	61	4	2
5.5	5	61	5	2
6.5	6	61	6	2
7.5	7	61	7	2
8.5	8	61	8	2
9.5	9	61	9	2
10.5	10	61	10	2
11.5	11	61	11	2
12.5	12	61	12	2
13.5	13	61	13	2
14.5	14	61	14	2
15.5	15	61	15	2
16.5	16	61	16	2
17.5	17	61	17	2
18.5	18	61	18	2
19.5	19	61	19	2
20.5	20	61	20	2
21.5	21	61	21	2
22.5	22	61	22	2
23.5	23	61	23	2
24.5	24	61	24	2
25.5	25	61	25	2
26.5	26	61	26	2
27.5	27	61	27	2
28.5	28	61	28	2
29.5	29	61	29	2
30.5	30	61	30	2
31.5	31	61	31	2
32.5	32	61	32	2
33.5	33	61	33	2
34.5	34	61	34	2
35.5	35	61	35	2
36.5	36	61	36	2
37.5	37	61	37	2
38.5	38	61	38	2
39.5	39	61	39	2
40.5	40	61	40	2
41.5	41	61	41	2
42.5	42	61	42	2
43.5	43	61	43	2
44.5	44	61	44	2
45.5	45	61	45	2
46.5	46	61	46	2
47.5	47	61	47	2
48.5	48	61	48	2
49.5	49	61	49	2
50.5	50	61	50	2
51.5	51	61	51	2
52.5	52	61	52	2
53.5	53	61	53	2
54.5	54	61	54	2
55.5	55	61	55	2
56.5	56	61	56	2
57.5	57	61	57	2
58.5	58	61	58	2
59.5	59	61	59	2
60.5	60	61	60	2
0.5	0	62	0	2
1.5	1	62	1	2
2.5	2	62	2	2
3.5	3	62	3	2
4.5	4	62	4	2
5.5	5	62	5	2
6.5	6	62	6	2
7.5	7	62	7	2
8.5	8	62	8	2
9.5	9	62	9	2
10.5	10	62	10	2
11.5	11	62	11	2
12.5	12	62	12	2
13.5	13	62	13	2
14.5	14	62	14	2
15.5	15	62	15	2
16.5	16	62	16	2
17.5	17	62	17	2
18.5	18	62	18	2
19.5	19	62	19	2
20.5	20	62	20	2
21.5	21	62	21	2
22.5	22	62	22	2
23.5	23	62	23	2
24.5	24	62	24	2
25.5	25	62	25	2
26.5	26	62	26	2
27.5	27	62	27	2
28.5	28	62	28	2
29.5	29	62	29	2
30.5	30	62	30	2
31.5	31	62	31	2
32.5	32	62	32	2
33.5	33	62	33	2
34.5	34	62	34	2
35.5	35	62	35	2
36.5	36	62	36	2
37.5	37	62	37	2
38.5	38	62	38	2
39.5	39	62	39	2
40.5	40	62	40	2
41.5	41	62	41	2
42.5	42	62	42	2
43.5	43	62	43	2
44.5	44	62	44	2
45.5	45	62	45	2
46.5	46	62	46	2
47.5	47	62	47	2
48.5	48	62	48	2
49.5	49	62	49	2
50.5	50	62	50	2
51.5	51	62	51	2
52.5	52	62	52	2
53.5	53	62	53	2
54.5	54	62	54	2
55.5	55	62	55	2
56.5	56	62	56	2
57.5	57	62	57	2
58.5	58	62	58	2
59.5	59	62	59	2
60.5	60	62	60	2
61.5	61	62	61	2
0.5	0	63	0	2
1.5	1	63	1	2
2.5	2	63	2	2
3.5	3	63	3	2
4.5	4	63	4	2
5.5	5	63	5	2
6.5	6	63	6	2
7.5	7	63	7	2
8.5	8	63	8	2
9.5	9	63	9	2
10.5	10	63	10	2
11.5	11	63	11	2
12.5	12	63	12	2
13.5	13	63	13	2
14.5	14	63	14	2
15.5	15	63	15	2
16.5	16	63	16	2
17.5	17	63	17	2
18.5	18	63	18	2
19.5	19	63	19	2
20.5	20	63	20	2
21.5	21	63	21	2
22.5	22	63	22	2
23.5	23	63	23	2
24.5	24	63	24	2
25.5	25	63	25	2
26.5	26	63	26	2
27.5	27	63	27	2
28.5	28	63	28	2
29.5	29	63	29	2
30.5	30	63	30	2
31.5	31	63	31	2
32.5	32	63	32	2
33.5	33	63	33	2
34.5	34	63	34	2
35.5	35	63	35	2
36.5	36	63	36	2
37.5	37	63	37	2
38.5	38	63	38	2
39.5	39	63	39	2
40.5	40	63	40	2
41.5	41	63	41	2
42.5	42	63	42	2
43.5	43	63	43	2
44.5	44	63	44	2
45.5	45	63	45	2
46.5	46	63	46	2
47.5	47	63	47	2
48.5	48	63	48	2
49.5	49	63	49	2
50.5	50	63	50	2
51.5	51	63	51	2
52.5	52	63	52	2
53.5	53	63	53	2
54.5	54	63	54	2
55.5	55	63	55	2
56.5	56	63	56	2
57.5	57	63	57	2
58.5	58	63	58	2
59.5	59	63	59	2
60.5	60	63	60	2
61.5	61	63	61	2
62.5	62	63	62	2
0.5	0	64	0	2
1.5	1	64	1	2
2.5	2	64	2	2
3.5	3	64	3	2
4.5	4	64	4	2
5.5	5	64	5	2
6.5	6	64	6	2
7.5	7	64	7	2
8.5	8	64	8	2
9.5	9	64	9	2
10.5	10	64	10	2
11.5	11	64	11	2
12.5	12	64	12	2
13.5	13	64	13	2
14.5	14	64	14	2
15.5	15	64	15	2
16.5	16	64	16	2
17.5	17	64	17	2
18.5	18	64	18	2
19.5	19	64	19	2
20.5	20	64	20	2
21.5	21	64	21	2
22.5	22	64	22	2
23.5	23	64	23	2
24.5	24	64	24	2
25.5	25	64	25	2
26.5	26	64	26	2
27.5	27	64	27	2
28.5	28	64	28	2
29.5	29	64	29	2
30.5	30	64	30	2
31.5	31	64	31	2
32.5	32	64	32	2
33.5	33	64	33	2
34.5	34	64	34	2
35.5	35	64	35	2
36.5	36	64	36	2
37.5	37	64	37	2
38.5	38	64	38	2
39.5	39	64	39	2
40.5	40	64	40	2
41.5	41	64	41	2
42.5	42	64	42	2
43.5	43	64	43	2
44.5	44	64	44	2
45.5	45	64	45	2
46.5	46	64	46	2
47.5	47	64	47	2
48.5	48	64	48	2
49.5	49	64	49	2
50.5	50	64	50	2
51.5	51	64	51	2
52.5	52	64	52	2
53.5	53	64	53	2
54.5	54	64	54	2
55.5	55	64	55	2
56.5	56	64	56	2
57.5	57	64	57	2
58.5	58	64	58	2
59.5	59	64	59	2
60.5	60	64	60	2
61.5	61	64	61	2
62.5	62	64	62	2
63.5	63	64	63	2
0.5	0	65	0	2
1.5	1	65	1	2
2.5	2	65	2	2
3.5	3	65	3	2
4.5	4	65	4	2
5.5	5	65	5	2
6.5	6	65	6	2
7.5	7	65	7	2
8.5	8	65	8	2
9.5	9	65	9	2
10.5	10	65	10	2
11.5	11	65	11	2
12.5	12	65	12	2
13.5	13	65	13	2
14.5	14	65	14	2
15.5	15	65	15	2
16.5	16	65	16	2
17.5	17	65	17	2
18.5	18	65	18	2
19.5	19	65	19	2
20.5	20	65	20	2
21.5	21	65	21	2
22.5	22	65	22	2
23.5	23	65	23	2
24.5	24	65	24	2
25.5	25	65	25	2
26.5	26	65	26	2
27.5	27	65	27	2
28.5	28	65	28	2
29.5	29	65	29	2
30.5	30	65	30	2
31.5	31	65	31	2
32.5	32	65	32	2
33.5	33	65	33	2
34.5	34	65	34	2
35.5	35	65	35	2
36.5	36	65	36	2
37.5	37	65	37	2
38.5	38	65	38	2
39.5	39	65	39	2
40.5	40	65	40	2
41.5	41	65	41	2
42.5	42	65	42	2
43.5	43	65	43	2
44.5	44	65	44	2
45.5	45	65	45	2
46.5	46	65	46	2
47.5	47	65	47	2
48.5	48	65	48	2
49.5	49	65	49	2
50.5	50	65	50	2
51.5	51	65	51	2
52.5	52	65	52	2
53.5	53	65	53	2
54.5	54	65	54	2
55.5	55	65	55	2
56.5	56	65	56	2
57.5	57	65	57	2
58.5	58	65	58	2
59.5	59	65	59	2
60.5	60	65	60	2
61.5	61	65	61	2
62.5	62	65	62	2
63.5	63	65	63	2
64.5	64	65	64	2
0.5	0	66	0	2
1.5	1	66	1	2
2.5	2	66	2	2
3.5	3	66	3	2
4.5	4	66	4	2
5.5	5	66	5	2
6.5	6	66	6	2
7.5	7	66	7	2
8.5	8	66	8	2
9.5	9	66	9	2
10.5	10	66	10	2
11.5	11	66	11	2
12.5	12	66	12	2
13.5	13	66	13	2
14.5	14	66	14	2
15.5	15	66	15	2
16.5	16	66	16	2
17.5	17	66	17	2
18.5	18	66	18	2
19.5	19	66	19	2
20.5	20	66	20	2
21.5	21	66	21	2
22.5	22	66	22	2
23.5	23	66	23	2
24.5	24	66	24	2
25.5	25	66	25	2
26.5	26	66	26	2
27.5	27	66	27	2
28.5	28	66	28	2
29.5	29	66	29	2
30.5	30	66	30	2
31.5	31	66	31	2
32.5	32	66	32	2
33.5	33	66	33	2
34.5	34	66	34	2
35.5	35	66	35	2
36.5	36	66	36	2
37.5	37	66	37	2
38.5	38	66	38	2
39.5	39	66	39	2
40.5	40	66	40	2
41.5	41	66	41	2
42.5	42	66	42	2
43.5	43	66	43	2
44.5	44	66	44	2
45.5	45	66	45	2
46.5	46	66	46	2
47.5	47	66	47	2
48.5	48	66	48	2
49.5	49	66	49	2
50.5	50	66	50	2
51.5	51	66	51	2
52.5	52	66	52	2
53.5	53	66	53	2
54.5	54	66	54	2
55.5	55	66	55	2
56.5	56	66	56	2
57.5	57	66	57	2
58.5	58	66	58	2
59.5	59	66	59	2
60.5	60	66	60	2
61.5	61	66	61	2
62.5	62	66	62	2
63.5	63	66	63	2
64.5	64	66	64	2
65.5	65	66	65	2
0.5	0	67	0	2
1.5	1	67	1	2
2.5	2	67	2	2
3.5	3	67	3	2
4.5	4	67	4	2
5.5	5	67	5	2
6.5	6	67	6	2
7.5	7	67	7	2
8.5	8	67	8	2
9.5	9	67	9	2
10.5	10	67	10	2
11.5	11	67	11	2
12.5	12	67	12	2
13.5	13	67	13	2
14.5	14	67	14	2
15.5	15	67	15	2
16.5	16	67	16	2
17.5	17	67	17	2
18.5	18	67	18	2
19.5	19	67	19	2
20.5	20	67	20	2
21.5	21	67	21	2
22.5	22	67	22	2
23.5	23	67	23	2
24.5	24	67	24	2
25.5	25	67	25	2
26.5	26	67	26	2
27.5	27	67	27	2
28.5	28	67	28	2
29.5	29	67	29	2
30.5	30	67	30	2
31.5	31	67	31	2
32.5	32	67	32	2
33.5	33	67	33	2
34.5	34	67	34	2
35.5	35	67	35	2
36.5	36	67	36	2
37.5	37	67	37	2
38.5	38	67	38	2
39.5	39	67	39	2
40.5	40	67	40	2
41.5	41	67	41	2
42.5	42	67	42	2
43.5	43	67	43	2
44.5	44	67	44	2
45.5	45	67	45	2
46.5	46	67	46	2
47.5	47	67	47	2
48.5	48	67	48	2
49.5	49	67	49	2
50.5	50	67	50	2
51.5	51	67	51	2
52.5	52	67	52	2
53.5	53	67	53	2
54.5	54	67	54	2
55.5	55	67	55	2
56.5	56	67	56	2
57.5	57	67	57	2
58.5	58	67	58	2
59.5	59	67	59	2
60.5	60	67	60	2
61.5	61	67	61	2
62.5	62	67	62	2
63.5	63	67	63	2
64.5	64	67	64	2
65.5	65	67	65	2
66.5	66	67	66	2
0.5	0	68	0	2
1.5	1	68	1	2
2.5	2	68	2	2
3.5	3	68	3	2
4.5	4	68	4	2
5.5	5	68	5	2
6.5	6	68	6	2
7.5	7	68	7	2
8.5	8	68	8	2
9.5	9	68	9	2
10.5	10	68	10	2
11.5	11	68	11	2
12.5	12	68	12	2
13.5	13	68	13	2
14.5	14	68	14	2
15.5	15	68	15	2
16.5	16	68	16	2
17.5	17	68	17	2
18.5	18	68	18	2
19.5	19	68	19	2
20.5	20	68	20	2
21.5	21	68	21	2
22.5	22	68	22	2
23.5	23	68	23	2
24.5	24	68	24	2
25.5	25	68	25	2
26.5	26	68	26	2
27.5	27	68	27	2
28.5	28	68	28	2
29.5	29	68	29	2
30.5	30	68	30	2
31.5	31	68	31	2
32.5	32	68	32	2
33.5	33	68	33	2
34.5	34	68	34	2
35.5	35	68	35	2
36.5	36	68	36	2
37.5	37	68	37	2
38.5	38	68	38	2
39.5	39	68	39	2
40.5	40	68	40	2
41.5	41	68	41	2
42.5	42	68	42	2
43.5	43	68	43	2
44.5	44	68	44	2
45.5	45	68	45	2
46.5	46	68	46	2
47.5	47	68	47	2
48.5	48	68	48	2
49.5	49	68	49	2
50.5	50	68	50	2
51.5	51	68	51	2
52.5	52	68	52	2
53.5	53	68	53	2
54.5	54	68	54	2
55.5	55	68	55	2
56.5	56	68	56	2
57.5	57	68	57	2
58.5	58	68	58	2
59.5	59	68	59	2
60.5	60	68	60	2
61.5	61	68	61	2
62.5	62	68	62	2
63.5	63	68	63	2
64.5	64	68	64	2
65.5	65	68	65	2
66.5	66	68	66	2
67.5	67	68	67	2
0.5	0	69	0	2
1.5	1	69	1	2
2.5	2	69	2	2
3.5	3	69	3	2
4.5	4	69	4	2
5.5	5	69	5	2
6.5	6	69	6	2
7.5	7	69	7	2
8.5	8	69	8	2
9.5	9	69	9	2
10.5	10	69	10	2
11.5	11	69	11	2
12.5	12	69	12	2
13.5	13	69	13	2
14.5	14	69	14	2
15.5	15	69	15	2
16.5	16	69	16	2
17.5	17	69	17	2
18.5	18	69	18	2
19.5	19	69	19	2
20.5	20	69	20	2
21.5	21	69	21	2
22.5	22	69	22	2
23.5	23	69	23	2
24.5	24	69	24	2
25.5	25	69	25	2
26.5	26	69	26	2
27.5	27	69	27	2
28.5	28	69	28	2
29.5	29	69	29	2
30.5	30	69	30	2
31.5	31	69	31	2
32.5	32	69	32	2
33.5	33	69	33	2
34.5	34	69	34	2
35.5	35	69	35	2
36.5	36	69	36	2
37.5	37	69	37	2
38.5	38	69	38	2
39.5	39	69	39	2
40.5	40	69	40	2
41.5	41	69	41	2
42.5	42	69	42	2
43.5	43	69	43	2
44.5	44	69	44	2
45.5	45	69	45	2
46.5	46	69	46	2
47.5	47	69	47	2
48.5	48	69	48	2
49.5	49	69	49	2
50.5	50	69	50	2
51.5	51	69	51	2
52.5	52	69	52	2
53.5	53	69	53	2
54.5	54	69	54	2
55.5	55	69	55	2
56.5	56	69	56	2
57.5	57	69	57	2
58.5	58	69	58	2
59.5	59	69	59	2
60.5	60	69	60	2
61.5	61	69	61	2
62.5	62	69	62	2
63.5	63	69	63	2
64.5	64	69	64	2
65.5	65	69	65	2
66.5	66	69	66	2
67.5	67	69	67	2
68.5	68	69	68	2
0.5	0	70	0	2
1.5	1	70	1	2
2.5	2	70	2	2
3.5	3	70	3	2
4.5	4	70	4	2
5.5	5	70	5	2
6.5	6	70	6	2
7.5	7	70	7	2
8.5	8	70	8	2
9.5	9	70	9	2
10.5	10	70	10	2
11.5	11	70	11	2
12.5	12	70	12	2
13.5	13	70	13	2
14.5	14	70	14	2
15.5	15	70	15	2
16.5	16	70	16	2
17.5	17	70	17	2
18.5	18	70	18	2
19.5	19	70	19	2
20.5	20	70	20	2
21.5	21	70	21	2
22.5	22	70	22	2
23.5	23	70	23	2
24.5	24	70	24	2
25.5	25	70	25	2
26.5	26	70	26	2
27.5	27	70	27	2
28.5	28	70	28	2
29.5	29	70	29	2
30.5	30	70	30	2
31.5	31	70	31	2
32.5	32	70	32	2
33.5	33	70	33	2
34.5	34	70	34	2
35.5	35	70	35	2
36.5	36	70	36	2
37.5	37	70	37	2
38.5	38	70	38	2
39.5	39	70	39	2
40.5	40	70	40	2
41.5	41	70	41	2
42.5	42	70	42	2
43.5	43	70	43	2
44.5	44	70	44	2
45.5	45	70	45	2
46.5	46	70	46	2
47.5	47	70	47	2
48.5	48	70	48	2
49.5	49	70	49	2
50.5	50	70	50	2
51.5	51	70	51	2
52.5	52	70	52	2
53.5	53	70	53	2
54.5	54	70	54	2
55.5	55	70	55	2
56.5	56	70	56	2
57.5	57	70	57	2
58.5	58	70	58	2
59.5	59	70	59	2
60.5	60	70	60	2
61.5	61	70	61	2
62.5	62	70	62	2
63.5	63	70	63	2
64.5	64	70	64	2
65.5	65	70	65	2
66.5	66	70	66	2
67.5	67	70	67	2
68.5	68	70	68	2
69.5	69	70	69	2
0.5	0	71	0	2
1.5	1	71	1	2
2.5	2	71	2	2
3.5	3	71	3	2
4.5	4	71	4	2
5.5	5	71	5	2
6.5	6	71	6	2
7.5	7	71	7	2
8.5	8	71	8	2
9.5	9	71	9	2
10.5	10	71	10	2
11.5	11	71	11	2
12.5	12	71	12	2
13.5	13	71	13	2
14.5	14	71	14	2
15.5	15	71	15	2
16.5	16	71	16	2
17.5	17	71	17	2
18.5	18	71	18	2
19.5	19	71	19	2
20.5	20	71	20	2
21.5	21	71	21	2
22.5	22	71	22	2
23.5	23	71	23	2
24.5	24	71	24	2
25.5	25	71	25	2
26.5	26	71	26	2
27.5	27	71	27	2
