x	y	key	showSelected2	showSelected3	showSelected4	PANEL
76	56	1	76	56	LOPART	2
76	57	1	76	57	LOPART	2
76	58	1	76	58	LOPART	2
76	59	1	76	59	LOPART	2
76	60	1	76	60	LOPART	2
76	61	1	76	61	LOPART	2
76	62	1	76	62	LOPART	2
76	63	1	76	63	LOPART	2
76	64	1	76	64	LOPART	2
76	65	1	76	65	LOPART	2
76	66	1	76	66	LOPART	2
76	67	1	76	67	LOPART	2
76	68	1	76	68	LOPART	2
76	69	1	76	69	LOPART	2
76	70	1	76	70	LOPART	2
76	71	1	76	71	LOPART	2
76	72	1	76	72	LOPART	2
76	73	1	76	73	LOPART	2
76	74	1	76	74	LOPART	2
76	75	1	76	75	LOPART	2
77	45	1	77	45	LOPART	2
77	46	1	77	46	LOPART	2
77	47	1	77	47	LOPART	2
77	48	1	77	48	LOPART	2
77	49	1	77	49	LOPART	2
77	50	1	77	50	LOPART	2
77	51	1	77	51	LOPART	2
77	52	1	77	52	LOPART	2
77	53	1	77	53	LOPART	2
77	54	1	77	54	LOPART	2
77	55	1	77	55	LOPART	2
77	56	1	77	56	LOPART	2
77	57	1	77	57	LOPART	2
77	58	1	77	58	LOPART	2
77	59	1	77	59	LOPART	2
77	60	1	77	60	LOPART	2
77	61	1	77	61	LOPART	2
77	62	1	77	62	LOPART	2
77	63	1	77	63	LOPART	2
77	64	1	77	64	LOPART	2
77	65	1	77	65	LOPART	2
77	66	1	77	66	LOPART	2
77	67	1	77	67	LOPART	2
77	68	1	77	68	LOPART	2
77	69	1	77	69	LOPART	2
77	70	1	77	70	LOPART	2
77	71	1	77	71	LOPART	2
77	72	1	77	72	LOPART	2
77	73	1	77	73	LOPART	2
77	74	1	77	74	LOPART	2
77	75	1	77	75	LOPART	2
77	76	1	77	76	LOPART	2
78	45	1	78	45	LOPART	2
78	46	1	78	46	LOPART	2
78	47	1	78	47	LOPART	2
78	48	1	78	48	LOPART	2
78	49	1	78	49	LOPART	2
78	50	1	78	50	LOPART	2
78	51	1	78	51	LOPART	2
78	52	1	78	52	LOPART	2
78	53	1	78	53	LOPART	2
78	54	1	78	54	LOPART	2
78	55	1	78	55	LOPART	2
78	56	1	78	56	LOPART	2
78	57	1	78	57	LOPART	2
78	58	1	78	58	LOPART	2
78	59	1	78	59	LOPART	2
78	60	1	78	60	LOPART	2
78	61	1	78	61	LOPART	2
78	62	1	78	62	LOPART	2
78	63	1	78	63	LOPART	2
78	64	1	78	64	LOPART	2
78	65	1	78	65	LOPART	2
78	66	1	78	66	LOPART	2
78	67	1	78	67	LOPART	2
78	68	1	78	68	LOPART	2
78	69	1	78	69	LOPART	2
78	70	1	78	70	LOPART	2
78	71	1	78	71	LOPART	2
78	72	1	78	72	LOPART	2
78	73	1	78	73	LOPART	2
78	74	1	78	74	LOPART	2
78	75	1	78	75	LOPART	2
78	76	1	78	76	LOPART	2
78	77	1	78	77	LOPART	2
79	45	1	79	45	LOPART	2
79	46	1	79	46	LOPART	2
79	47	1	79	47	LOPART	2
79	48	1	79	48	LOPART	2
79	49	1	79	49	LOPART	2
79	50	1	79	50	LOPART	2
79	51	1	79	51	LOPART	2
79	52	1	79	52	LOPART	2
79	53	1	79	53	LOPART	2
79	54	1	79	54	LOPART	2
79	55	1	79	55	LOPART	2
79	56	1	79	56	LOPART	2
79	57	1	79	57	LOPART	2
79	58	1	79	58	LOPART	2
79	59	1	79	59	LOPART	2
79	60	1	79	60	LOPART	2
79	61	1	79	61	LOPART	2
79	62	1	79	62	LOPART	2
79	63	1	79	63	LOPART	2
79	64	1	79	64	LOPART	2
79	65	1	79	65	LOPART	2
79	66	1	79	66	LOPART	2
79	67	1	79	67	LOPART	2
79	68	1	79	68	LOPART	2
79	69	1	79	69	LOPART	2
79	70	1	79	70	LOPART	2
79	71	1	79	71	LOPART	2
79	72	1	79	72	LOPART	2
79	73	1	79	73	LOPART	2
79	74	1	79	74	LOPART	2
79	75	1	79	75	LOPART	2
79	76	1	79	76	LOPART	2
79	77	1	79	77	LOPART	2
79	78	1	79	78	LOPART	2
90	45	1	90	45	LOPART	2
90	46	1	90	46	LOPART	2
90	47	1	90	47	LOPART	2
90	48	1	90	48	LOPART	2
90	49	1	90	49	LOPART	2
90	50	1	90	50	LOPART	2
90	51	1	90	51	LOPART	2
90	52	1	90	52	LOPART	2
90	53	1	90	53	LOPART	2
90	54	1	90	54	LOPART	2
90	55	1	90	55	LOPART	2
90	56	1	90	56	LOPART	2
90	57	1	90	57	LOPART	2
90	58	1	90	58	LOPART	2
90	59	1	90	59	LOPART	2
90	60	1	90	60	LOPART	2
90	61	1	90	61	LOPART	2
90	62	1	90	62	LOPART	2
90	63	1	90	63	LOPART	2
90	64	1	90	64	LOPART	2
90	65	1	90	65	LOPART	2
90	66	1	90	66	LOPART	2
90	67	1	90	67	LOPART	2
90	68	1	90	68	LOPART	2
90	69	1	90	69	LOPART	2
90	70	1	90	70	LOPART	2
90	71	1	90	71	LOPART	2
90	72	1	90	72	LOPART	2
90	73	1	90	73	LOPART	2
90	74	1	90	74	LOPART	2
90	75	1	90	75	LOPART	2
90	76	1	90	76	LOPART	2
90	77	1	90	77	LOPART	2
90	78	1	90	78	LOPART	2
90	79	1	90	79	LOPART	2
91	45	1	91	45	LOPART	2
91	46	1	91	46	LOPART	2
91	47	1	91	47	LOPART	2
91	48	1	91	48	LOPART	2
91	49	1	91	49	LOPART	2
91	50	1	91	50	LOPART	2
91	51	1	91	51	LOPART	2
91	52	1	91	52	LOPART	2
91	53	1	91	53	LOPART	2
91	54	1	91	54	LOPART	2
91	55	1	91	55	LOPART	2
91	56	1	91	56	LOPART	2
91	57	1	91	57	LOPART	2
91	58	1	91	58	LOPART	2
91	59	1	91	59	LOPART	2
91	60	1	91	60	LOPART	2
91	61	1	91	61	LOPART	2
91	62	1	91	62	LOPART	2
91	63	1	91	63	LOPART	2
91	64	1	91	64	LOPART	2
91	65	1	91	65	LOPART	2
91	66	1	91	66	LOPART	2
91	67	1	91	67	LOPART	2
91	68	1	91	68	LOPART	2
91	69	1	91	69	LOPART	2
91	70	1	91	70	LOPART	2
91	71	1	91	71	LOPART	2
91	72	1	91	72	LOPART	2
91	73	1	91	73	LOPART	2
91	74	1	91	74	LOPART	2
91	75	1	91	75	LOPART	2
91	76	1	91	76	LOPART	2
91	77	1	91	77	LOPART	2
91	78	1	91	78	LOPART	2
91	79	1	91	79	LOPART	2
91	90	1	91	90	LOPART	2
92	45	1	92	45	LOPART	2
92	46	1	92	46	LOPART	2
92	47	1	92	47	LOPART	2
92	48	1	92	48	LOPART	2
92	49	1	92	49	LOPART	2
92	50	1	92	50	LOPART	2
92	51	1	92	51	LOPART	2
92	52	1	92	52	LOPART	2
92	53	1	92	53	LOPART	2
92	54	1	92	54	LOPART	2
92	55	1	92	55	LOPART	2
92	56	1	92	56	LOPART	2
92	57	1	92	57	LOPART	2
92	58	1	92	58	LOPART	2
92	59	1	92	59	LOPART	2
92	60	1	92	60	LOPART	2
92	61	1	92	61	LOPART	2
92	62	1	92	62	LOPART	2
92	63	1	92	63	LOPART	2
92	64	1	92	64	LOPART	2
92	65	1	92	65	LOPART	2
92	66	1	92	66	LOPART	2
92	67	1	92	67	LOPART	2
92	68	1	92	68	LOPART	2
92	69	1	92	69	LOPART	2
92	70	1	92	70	LOPART	2
92	71	1	92	71	LOPART	2
92	72	1	92	72	LOPART	2
92	73	1	92	73	LOPART	2
92	74	1	92	74	LOPART	2
92	75	1	92	75	LOPART	2
92	76	1	92	76	LOPART	2
92	77	1	92	77	LOPART	2
92	78	1	92	78	LOPART	2
92	79	1	92	79	LOPART	2
92	90	1	92	90	LOPART	2
92	91	1	92	91	LOPART	2
93	45	1	93	45	LOPART	2
93	46	1	93	46	LOPART	2
93	47	1	93	47	LOPART	2
93	48	1	93	48	LOPART	2
93	49	1	93	49	LOPART	2
93	50	1	93	50	LOPART	2
93	51	1	93	51	LOPART	2
93	52	1	93	52	LOPART	2
93	53	1	93	53	LOPART	2
93	54	1	93	54	LOPART	2
93	55	1	93	55	LOPART	2
93	56	1	93	56	LOPART	2
93	57	1	93	57	LOPART	2
93	58	1	93	58	LOPART	2
93	59	1	93	59	LOPART	2
93	60	1	93	60	LOPART	2
93	61	1	93	61	LOPART	2
93	62	1	93	62	LOPART	2
93	63	1	93	63	LOPART	2
93	64	1	93	64	LOPART	2
93	65	1	93	65	LOPART	2
93	66	1	93	66	LOPART	2
93	67	1	93	67	LOPART	2
93	68	1	93	68	LOPART	2
93	69	1	93	69	LOPART	2
93	70	1	93	70	LOPART	2
93	71	1	93	71	LOPART	2
93	72	1	93	72	LOPART	2
93	73	1	93	73	LOPART	2
93	74	1	93	74	LOPART	2
93	75	1	93	75	LOPART	2
93	76	1	93	76	LOPART	2
93	77	1	93	77	LOPART	2
93	78	1	93	78	LOPART	2
93	79	1	93	79	LOPART	2
93	90	1	93	90	LOPART	2
93	91	1	93	91	LOPART	2
93	92	1	93	92	LOPART	2
94	45	1	94	45	LOPART	2
94	46	1	94	46	LOPART	2
94	47	1	94	47	LOPART	2
94	48	1	94	48	LOPART	2
94	49	1	94	49	LOPART	2
94	50	1	94	50	LOPART	2
94	51	1	94	51	LOPART	2
94	52	1	94	52	LOPART	2
94	53	1	94	53	LOPART	2
94	54	1	94	54	LOPART	2
94	55	1	94	55	LOPART	2
94	56	1	94	56	LOPART	2
94	57	1	94	57	LOPART	2
94	58	1	94	58	LOPART	2
94	59	1	94	59	LOPART	2
94	60	1	94	60	LOPART	2
94	61	1	94	61	LOPART	2
94	62	1	94	62	LOPART	2
94	63	1	94	63	LOPART	2
94	64	1	94	64	LOPART	2
94	65	1	94	65	LOPART	2
94	66	1	94	66	LOPART	2
94	67	1	94	67	LOPART	2
94	68	1	94	68	LOPART	2
94	69	1	94	69	LOPART	2
94	70	1	94	70	LOPART	2
94	71	1	94	71	LOPART	2
94	72	1	94	72	LOPART	2
94	73	1	94	73	LOPART	2
94	74	1	94	74	LOPART	2
94	75	1	94	75	LOPART	2
94	76	1	94	76	LOPART	2
94	77	1	94	77	LOPART	2
94	78	1	94	78	LOPART	2
94	79	1	94	79	LOPART	2
94	90	1	94	90	LOPART	2
94	91	1	94	91	LOPART	2
94	92	1	94	92	LOPART	2
94	93	1	94	93	LOPART	2
95	45	1	95	45	LOPART	2
95	46	1	95	46	LOPART	2
95	47	1	95	47	LOPART	2
95	48	1	95	48	LOPART	2
95	49	1	95	49	LOPART	2
95	50	1	95	50	LOPART	2
95	51	1	95	51	LOPART	2
95	52	1	95	52	LOPART	2
95	53	1	95	53	LOPART	2
95	54	1	95	54	LOPART	2
95	55	1	95	55	LOPART	2
95	56	1	95	56	LOPART	2
95	57	1	95	57	LOPART	2
95	58	1	95	58	LOPART	2
95	59	1	95	59	LOPART	2
95	60	1	95	60	LOPART	2
95	61	1	95	61	LOPART	2
95	62	1	95	62	LOPART	2
95	63	1	95	63	LOPART	2
95	64	1	95	64	LOPART	2
95	65	1	95	65	LOPART	2
95	66	1	95	66	LOPART	2
95	67	1	95	67	LOPART	2
95	68	1	95	68	LOPART	2
95	69	1	95	69	LOPART	2
95	70	1	95	70	LOPART	2
95	71	1	95	71	LOPART	2
95	72	1	95	72	LOPART	2
95	73	1	95	73	LOPART	2
95	74	1	95	74	LOPART	2
95	75	1	95	75	LOPART	2
95	76	1	95	76	LOPART	2
95	77	1	95	77	LOPART	2
95	78	1	95	78	LOPART	2
95	79	1	95	79	LOPART	2
95	90	1	95	90	LOPART	2
95	91	1	95	91	LOPART	2
95	92	1	95	92	LOPART	2
95	93	1	95	93	LOPART	2
95	94	1	95	94	LOPART	2
96	45	1	96	45	LOPART	2
96	46	1	96	46	LOPART	2
96	47	1	96	47	LOPART	2
96	48	1	96	48	LOPART	2
96	49	1	96	49	LOPART	2
96	50	1	96	50	LOPART	2
96	51	1	96	51	LOPART	2
96	52	1	96	52	LOPART	2
96	53	1	96	53	LOPART	2
96	54	1	96	54	LOPART	2
96	55	1	96	55	LOPART	2
96	56	1	96	56	LOPART	2
96	57	1	96	57	LOPART	2
96	58	1	96	58	LOPART	2
96	59	1	96	59	LOPART	2
96	60	1	96	60	LOPART	2
96	61	1	96	61	LOPART	2
96	62	1	96	62	LOPART	2
96	63	1	96	63	LOPART	2
96	64	1	96	64	LOPART	2
96	65	1	96	65	LOPART	2
96	66	1	96	66	LOPART	2
96	67	1	96	67	LOPART	2
96	68	1	96	68	LOPART	2
96	69	1	96	69	LOPART	2
96	70	1	96	70	LOPART	2
96	71	1	96	71	LOPART	2
96	72	1	96	72	LOPART	2
96	73	1	96	73	LOPART	2
96	74	1	96	74	LOPART	2
96	75	1	96	75	LOPART	2
96	76	1	96	76	LOPART	2
96	77	1	96	77	LOPART	2
96	78	1	96	78	LOPART	2
96	79	1	96	79	LOPART	2
96	90	1	96	90	LOPART	2
96	91	1	96	91	LOPART	2
96	92	1	96	92	LOPART	2
96	93	1	96	93	LOPART	2
96	94	1	96	94	LOPART	2
96	95	1	96	95	LOPART	2
97	45	1	97	45	LOPART	2
97	46	1	97	46	LOPART	2
97	47	1	97	47	LOPART	2
97	48	1	97	48	LOPART	2
97	49	1	97	49	LOPART	2
97	50	1	97	50	LOPART	2
97	51	1	97	51	LOPART	2
97	52	1	97	52	LOPART	2
97	53	1	97	53	LOPART	2
97	54	1	97	54	LOPART	2
97	55	1	97	55	LOPART	2
97	56	1	97	56	LOPART	2
97	57	1	97	57	LOPART	2
97	58	1	97	58	LOPART	2
97	59	1	97	59	LOPART	2
97	60	1	97	60	LOPART	2
97	61	1	97	61	LOPART	2
97	62	1	97	62	LOPART	2
97	63	1	97	63	LOPART	2
97	64	1	97	64	LOPART	2
97	65	1	97	65	LOPART	2
97	66	1	97	66	LOPART	2
97	67	1	97	67	LOPART	2
97	68	1	97	68	LOPART	2
97	69	1	97	69	LOPART	2
97	70	1	97	70	LOPART	2
97	71	1	97	71	LOPART	2
97	72	1	97	72	LOPART	2
97	73	1	97	73	LOPART	2
97	74	1	97	74	LOPART	2
97	75	1	97	75	LOPART	2
97	76	1	97	76	LOPART	2
97	77	1	97	77	LOPART	2
97	78	1	97	78	LOPART	2
97	79	1	97	79	LOPART	2
97	90	1	97	90	LOPART	2
97	91	1	97	91	LOPART	2
97	92	1	97	92	LOPART	2
97	93	1	97	93	LOPART	2
97	94	1	97	94	LOPART	2
97	95	1	97	95	LOPART	2
97	96	1	97	96	LOPART	2
98	45	1	98	45	LOPART	2
98	46	1	98	46	LOPART	2
98	47	1	98	47	LOPART	2
98	48	1	98	48	LOPART	2
98	49	1	98	49	LOPART	2
98	50	1	98	50	LOPART	2
98	51	1	98	51	LOPART	2
98	52	1	98	52	LOPART	2
98	53	1	98	53	LOPART	2
98	54	1	98	54	LOPART	2
98	55	1	98	55	LOPART	2
98	56	1	98	56	LOPART	2
98	57	1	98	57	LOPART	2
98	58	1	98	58	LOPART	2
98	59	1	98	59	LOPART	2
98	60	1	98	60	LOPART	2
98	61	1	98	61	LOPART	2
98	62	1	98	62	LOPART	2
98	63	1	98	63	LOPART	2
98	64	1	98	64	LOPART	2
98	65	1	98	65	LOPART	2
98	66	1	98	66	LOPART	2
98	67	1	98	67	LOPART	2
98	68	1	98	68	LOPART	2
98	69	1	98	69	LOPART	2
98	70	1	98	70	LOPART	2
98	71	1	98	71	LOPART	2
98	72	1	98	72	LOPART	2
98	73	1	98	73	LOPART	2
98	74	1	98	74	LOPART	2
98	75	1	98	75	LOPART	2
98	76	1	98	76	LOPART	2
98	77	1	98	77	LOPART	2
98	78	1	98	78	LOPART	2
98	79	1	98	79	LOPART	2
98	90	1	98	90	LOPART	2
98	91	1	98	91	LOPART	2
98	92	1	98	92	LOPART	2
98	93	1	98	93	LOPART	2
98	94	1	98	94	LOPART	2
98	95	1	98	95	LOPART	2
98	96	1	98	96	LOPART	2
98	97	1	98	97	LOPART	2
99	45	1	99	45	LOPART	2
99	46	1	99	46	LOPART	2
99	47	1	99	47	LOPART	2
99	48	1	99	48	LOPART	2
99	49	1	99	49	LOPART	2
99	50	1	99	50	LOPART	2
99	51	1	99	51	LOPART	2
99	52	1	99	52	LOPART	2
99	53	1	99	53	LOPART	2
99	54	1	99	54	LOPART	2
99	55	1	99	55	LOPART	2
99	56	1	99	56	LOPART	2
99	57	1	99	57	LOPART	2
99	58	1	99	58	LOPART	2
99	59	1	99	59	LOPART	2
99	60	1	99	60	LOPART	2
99	61	1	99	61	LOPART	2
99	62	1	99	62	LOPART	2
99	63	1	99	63	LOPART	2
99	64	1	99	64	LOPART	2
99	65	1	99	65	LOPART	2
99	66	1	99	66	LOPART	2
99	67	1	99	67	LOPART	2
99	68	1	99	68	LOPART	2
99	69	1	99	69	LOPART	2
99	70	1	99	70	LOPART	2
99	71	1	99	71	LOPART	2
99	72	1	99	72	LOPART	2
99	73	1	99	73	LOPART	2
99	74	1	99	74	LOPART	2
99	75	1	99	75	LOPART	2
99	76	1	99	76	LOPART	2
99	77	1	99	77	LOPART	2
99	78	1	99	78	LOPART	2
99	79	1	99	79	LOPART	2
99	90	1	99	90	LOPART	2
99	91	1	99	91	LOPART	2
99	92	1	99	92	LOPART	2
99	93	1	99	93	LOPART	2
99	94	1	99	94	LOPART	2
99	95	1	99	95	LOPART	2
99	96	1	99	96	LOPART	2
99	97	1	99	97	LOPART	2
99	98	1	99	98	LOPART	2
100	45	1	100	45	LOPART	2
100	46	1	100	46	LOPART	2
100	47	1	100	47	LOPART	2
100	48	1	100	48	LOPART	2
100	49	1	100	49	LOPART	2
100	50	1	100	50	LOPART	2
100	51	1	100	51	LOPART	2
100	52	1	100	52	LOPART	2
100	53	1	100	53	LOPART	2
100	54	1	100	54	LOPART	2
100	55	1	100	55	LOPART	2
100	56	1	100	56	LOPART	2
100	57	1	100	57	LOPART	2
100	58	1	100	58	LOPART	2
100	59	1	100	59	LOPART	2
100	60	1	100	60	LOPART	2
100	61	1	100	61	LOPART	2
100	62	1	100	62	LOPART	2
100	63	1	100	63	LOPART	2
100	64	1	100	64	LOPART	2
100	65	1	100	65	LOPART	2
100	66	1	100	66	LOPART	2
100	67	1	100	67	LOPART	2
100	68	1	100	68	LOPART	2
100	69	1	100	69	LOPART	2
100	70	1	100	70	LOPART	2
100	71	1	100	71	LOPART	2
100	72	1	100	72	LOPART	2
100	73	1	100	73	LOPART	2
100	74	1	100	74	LOPART	2
100	75	1	100	75	LOPART	2
100	76	1	100	76	LOPART	2
100	77	1	100	77	LOPART	2
100	78	1	100	78	LOPART	2
100	79	1	100	79	LOPART	2
100	90	1	100	90	LOPART	2
100	91	1	100	91	LOPART	2
100	92	1	100	92	LOPART	2
100	93	1	100	93	LOPART	2
100	94	1	100	94	LOPART	2
100	95	1	100	95	LOPART	2
100	96	1	100	96	LOPART	2
100	97	1	100	97	LOPART	2
100	98	1	100	98	LOPART	2
100	99	1	100	99	LOPART	2
