x	y	key	label	showSelected1	showSelected2	PANEL	group	anchor
47.5	1	47	tau=47	68	47	1	-1	start
48.5	1	48	tau=48	68	48	1	-1	start
49.5	1	49	tau=49	68	49	1	-1	start
50.5	1	50	tau=50	68	50	1	-1	end
51.5	1	51	tau=51	68	51	1	-1	end
52.5	1	52	tau=52	68	52	1	-1	end
53.5	1	53	tau=53	68	53	1	-1	end
54.5	1	54	tau=54	68	54	1	-1	end
55.5	1	55	tau=55	68	55	1	-1	end
56.5	1	56	tau=56	68	56	1	-1	end
57.5	1	57	tau=57	68	57	1	-1	end
58.5	1	58	tau=58	68	58	1	-1	end
59.5	1	59	tau=59	68	59	1	-1	end
60.5	1	60	tau=60	68	60	1	-1	end
61.5	1	61	tau=61	68	61	1	-1	end
62.5	1	62	tau=62	68	62	1	-1	end
63.5	1	63	tau=63	68	63	1	-1	end
64.5	1	64	tau=64	68	64	1	-1	end
65.5	1	65	tau=65	68	65	1	-1	end
66.5	1	66	tau=66	68	66	1	-1	end
67.5	1	67	tau=67	68	67	1	-1	end
0.5	1	0	tau=0	69	0	1	-1	start
1.5	1	1	tau=1	69	1	1	-1	start
2.5	1	2	tau=2	69	2	1	-1	start
3.5	1	3	tau=3	69	3	1	-1	start
4.5	1	4	tau=4	69	4	1	-1	start
5.5	1	5	tau=5	69	5	1	-1	start
6.5	1	6	tau=6	69	6	1	-1	start
7.5	1	7	tau=7	69	7	1	-1	start
8.5	1	8	tau=8	69	8	1	-1	start
9.5	1	9	tau=9	69	9	1	-1	start
10.5	1	10	tau=10	69	10	1	-1	start
11.5	1	11	tau=11	69	11	1	-1	start
12.5	1	12	tau=12	69	12	1	-1	start
13.5	1	13	tau=13	69	13	1	-1	start
14.5	1	14	tau=14	69	14	1	-1	start
15.5	1	15	tau=15	69	15	1	-1	start
16.5	1	16	tau=16	69	16	1	-1	start
17.5	1	17	tau=17	69	17	1	-1	start
18.5	1	18	tau=18	69	18	1	-1	start
19.5	1	19	tau=19	69	19	1	-1	start
20.5	1	20	tau=20	69	20	1	-1	start
21.5	1	21	tau=21	69	21	1	-1	start
22.5	1	22	tau=22	69	22	1	-1	start
23.5	1	23	tau=23	69	23	1	-1	start
24.5	1	24	tau=24	69	24	1	-1	start
25.5	1	25	tau=25	69	25	1	-1	start
26.5	1	26	tau=26	69	26	1	-1	start
27.5	1	27	tau=27	69	27	1	-1	start
28.5	1	28	tau=28	69	28	1	-1	start
29.5	1	29	tau=29	69	29	1	-1	start
30.5	1	30	tau=30	69	30	1	-1	start
31.5	1	31	tau=31	69	31	1	-1	start
32.5	1	32	tau=32	69	32	1	-1	start
33.5	1	33	tau=33	69	33	1	-1	start
34.5	1	34	tau=34	69	34	1	-1	start
35.5	1	35	tau=35	69	35	1	-1	start
36.5	1	36	tau=36	69	36	1	-1	start
37.5	1	37	tau=37	69	37	1	-1	start
38.5	1	38	tau=38	69	38	1	-1	start
39.5	1	39	tau=39	69	39	1	-1	start
40.5	1	40	tau=40	69	40	1	-1	start
41.5	1	41	tau=41	69	41	1	-1	start
42.5	1	42	tau=42	69	42	1	-1	start
43.5	1	43	tau=43	69	43	1	-1	start
44.5	1	44	tau=44	69	44	1	-1	start
45.5	1	45	tau=45	69	45	1	-1	start
46.5	1	46	tau=46	69	46	1	-1	start
47.5	1	47	tau=47	69	47	1	-1	start
48.5	1	48	tau=48	69	48	1	-1	start
49.5	1	49	tau=49	69	49	1	-1	start
50.5	1	50	tau=50	69	50	1	-1	end
51.5	1	51	tau=51	69	51	1	-1	end
52.5	1	52	tau=52	69	52	1	-1	end
53.5	1	53	tau=53	69	53	1	-1	end
54.5	1	54	tau=54	69	54	1	-1	end
55.5	1	55	tau=55	69	55	1	-1	end
56.5	1	56	tau=56	69	56	1	-1	end
57.5	1	57	tau=57	69	57	1	-1	end
58.5	1	58	tau=58	69	58	1	-1	end
59.5	1	59	tau=59	69	59	1	-1	end
60.5	1	60	tau=60	69	60	1	-1	end
61.5	1	61	tau=61	69	61	1	-1	end
62.5	1	62	tau=62	69	62	1	-1	end
63.5	1	63	tau=63	69	63	1	-1	end
64.5	1	64	tau=64	69	64	1	-1	end
65.5	1	65	tau=65	69	65	1	-1	end
66.5	1	66	tau=66	69	66	1	-1	end
67.5	1	67	tau=67	69	67	1	-1	end
68.5	1	68	tau=68	69	68	1	-1	end
0.5	1	0	tau=0	70	0	1	-1	start
1.5	1	1	tau=1	70	1	1	-1	start
2.5	1	2	tau=2	70	2	1	-1	start
3.5	1	3	tau=3	70	3	1	-1	start
4.5	1	4	tau=4	70	4	1	-1	start
5.5	1	5	tau=5	70	5	1	-1	start
6.5	1	6	tau=6	70	6	1	-1	start
7.5	1	7	tau=7	70	7	1	-1	start
8.5	1	8	tau=8	70	8	1	-1	start
9.5	1	9	tau=9	70	9	1	-1	start
10.5	1	10	tau=10	70	10	1	-1	start
11.5	1	11	tau=11	70	11	1	-1	start
12.5	1	12	tau=12	70	12	1	-1	start
13.5	1	13	tau=13	70	13	1	-1	start
14.5	1	14	tau=14	70	14	1	-1	start
15.5	1	15	tau=15	70	15	1	-1	start
16.5	1	16	tau=16	70	16	1	-1	start
17.5	1	17	tau=17	70	17	1	-1	start
18.5	1	18	tau=18	70	18	1	-1	start
19.5	1	19	tau=19	70	19	1	-1	start
20.5	1	20	tau=20	70	20	1	-1	start
21.5	1	21	tau=21	70	21	1	-1	start
22.5	1	22	tau=22	70	22	1	-1	start
23.5	1	23	tau=23	70	23	1	-1	start
24.5	1	24	tau=24	70	24	1	-1	start
25.5	1	25	tau=25	70	25	1	-1	start
26.5	1	26	tau=26	70	26	1	-1	start
27.5	1	27	tau=27	70	27	1	-1	start
28.5	1	28	tau=28	70	28	1	-1	start
29.5	1	29	tau=29	70	29	1	-1	start
30.5	1	30	tau=30	70	30	1	-1	start
31.5	1	31	tau=31	70	31	1	-1	start
32.5	1	32	tau=32	70	32	1	-1	start
33.5	1	33	tau=33	70	33	1	-1	start
34.5	1	34	tau=34	70	34	1	-1	start
35.5	1	35	tau=35	70	35	1	-1	start
36.5	1	36	tau=36	70	36	1	-1	start
37.5	1	37	tau=37	70	37	1	-1	start
38.5	1	38	tau=38	70	38	1	-1	start
39.5	1	39	tau=39	70	39	1	-1	start
40.5	1	40	tau=40	70	40	1	-1	start
41.5	1	41	tau=41	70	41	1	-1	start
42.5	1	42	tau=42	70	42	1	-1	start
43.5	1	43	tau=43	70	43	1	-1	start
44.5	1	44	tau=44	70	44	1	-1	start
45.5	1	45	tau=45	70	45	1	-1	start
46.5	1	46	tau=46	70	46	1	-1	start
47.5	1	47	tau=47	70	47	1	-1	start
48.5	1	48	tau=48	70	48	1	-1	start
49.5	1	49	tau=49	70	49	1	-1	start
50.5	1	50	tau=50	70	50	1	-1	end
51.5	1	51	tau=51	70	51	1	-1	end
52.5	1	52	tau=52	70	52	1	-1	end
53.5	1	53	tau=53	70	53	1	-1	end
54.5	1	54	tau=54	70	54	1	-1	end
55.5	1	55	tau=55	70	55	1	-1	end
56.5	1	56	tau=56	70	56	1	-1	end
57.5	1	57	tau=57	70	57	1	-1	end
58.5	1	58	tau=58	70	58	1	-1	end
59.5	1	59	tau=59	70	59	1	-1	end
60.5	1	60	tau=60	70	60	1	-1	end
61.5	1	61	tau=61	70	61	1	-1	end
62.5	1	62	tau=62	70	62	1	-1	end
63.5	1	63	tau=63	70	63	1	-1	end
64.5	1	64	tau=64	70	64	1	-1	end
65.5	1	65	tau=65	70	65	1	-1	end
66.5	1	66	tau=66	70	66	1	-1	end
67.5	1	67	tau=67	70	67	1	-1	end
68.5	1	68	tau=68	70	68	1	-1	end
69.5	1	69	tau=69	70	69	1	-1	end
0.5	1	0	tau=0	71	0	1	-1	start
1.5	1	1	tau=1	71	1	1	-1	start
2.5	1	2	tau=2	71	2	1	-1	start
3.5	1	3	tau=3	71	3	1	-1	start
4.5	1	4	tau=4	71	4	1	-1	start
5.5	1	5	tau=5	71	5	1	-1	start
6.5	1	6	tau=6	71	6	1	-1	start
7.5	1	7	tau=7	71	7	1	-1	start
8.5	1	8	tau=8	71	8	1	-1	start
9.5	1	9	tau=9	71	9	1	-1	start
10.5	1	10	tau=10	71	10	1	-1	start
11.5	1	11	tau=11	71	11	1	-1	start
12.5	1	12	tau=12	71	12	1	-1	start
13.5	1	13	tau=13	71	13	1	-1	start
14.5	1	14	tau=14	71	14	1	-1	start
15.5	1	15	tau=15	71	15	1	-1	start
16.5	1	16	tau=16	71	16	1	-1	start
17.5	1	17	tau=17	71	17	1	-1	start
18.5	1	18	tau=18	71	18	1	-1	start
19.5	1	19	tau=19	71	19	1	-1	start
20.5	1	20	tau=20	71	20	1	-1	start
21.5	1	21	tau=21	71	21	1	-1	start
22.5	1	22	tau=22	71	22	1	-1	start
23.5	1	23	tau=23	71	23	1	-1	start
24.5	1	24	tau=24	71	24	1	-1	start
25.5	1	25	tau=25	71	25	1	-1	start
26.5	1	26	tau=26	71	26	1	-1	start
27.5	1	27	tau=27	71	27	1	-1	start
28.5	1	28	tau=28	71	28	1	-1	start
29.5	1	29	tau=29	71	29	1	-1	start
30.5	1	30	tau=30	71	30	1	-1	start
31.5	1	31	tau=31	71	31	1	-1	start
32.5	1	32	tau=32	71	32	1	-1	start
33.5	1	33	tau=33	71	33	1	-1	start
34.5	1	34	tau=34	71	34	1	-1	start
35.5	1	35	tau=35	71	35	1	-1	start
36.5	1	36	tau=36	71	36	1	-1	start
37.5	1	37	tau=37	71	37	1	-1	start
38.5	1	38	tau=38	71	38	1	-1	start
39.5	1	39	tau=39	71	39	1	-1	start
40.5	1	40	tau=40	71	40	1	-1	start
41.5	1	41	tau=41	71	41	1	-1	start
42.5	1	42	tau=42	71	42	1	-1	start
43.5	1	43	tau=43	71	43	1	-1	start
44.5	1	44	tau=44	71	44	1	-1	start
45.5	1	45	tau=45	71	45	1	-1	start
46.5	1	46	tau=46	71	46	1	-1	start
47.5	1	47	tau=47	71	47	1	-1	start
48.5	1	48	tau=48	71	48	1	-1	start
49.5	1	49	tau=49	71	49	1	-1	start
50.5	1	50	tau=50	71	50	1	-1	end
51.5	1	51	tau=51	71	51	1	-1	end
52.5	1	52	tau=52	71	52	1	-1	end
53.5	1	53	tau=53	71	53	1	-1	end
54.5	1	54	tau=54	71	54	1	-1	end
55.5	1	55	tau=55	71	55	1	-1	end
56.5	1	56	tau=56	71	56	1	-1	end
57.5	1	57	tau=57	71	57	1	-1	end
58.5	1	58	tau=58	71	58	1	-1	end
59.5	1	59	tau=59	71	59	1	-1	end
60.5	1	60	tau=60	71	60	1	-1	end
61.5	1	61	tau=61	71	61	1	-1	end
62.5	1	62	tau=62	71	62	1	-1	end
63.5	1	63	tau=63	71	63	1	-1	end
64.5	1	64	tau=64	71	64	1	-1	end
65.5	1	65	tau=65	71	65	1	-1	end
66.5	1	66	tau=66	71	66	1	-1	end
67.5	1	67	tau=67	71	67	1	-1	end
68.5	1	68	tau=68	71	68	1	-1	end
69.5	1	69	tau=69	71	69	1	-1	end
70.5	1	70	tau=70	71	70	1	-1	end
0.5	1	0	tau=0	72	0	1	-1	start
1.5	1	1	tau=1	72	1	1	-1	start
2.5	1	2	tau=2	72	2	1	-1	start
3.5	1	3	tau=3	72	3	1	-1	start
4.5	1	4	tau=4	72	4	1	-1	start
5.5	1	5	tau=5	72	5	1	-1	start
6.5	1	6	tau=6	72	6	1	-1	start
7.5	1	7	tau=7	72	7	1	-1	start
8.5	1	8	tau=8	72	8	1	-1	start
9.5	1	9	tau=9	72	9	1	-1	start
10.5	1	10	tau=10	72	10	1	-1	start
11.5	1	11	tau=11	72	11	1	-1	start
12.5	1	12	tau=12	72	12	1	-1	start
13.5	1	13	tau=13	72	13	1	-1	start
14.5	1	14	tau=14	72	14	1	-1	start
15.5	1	15	tau=15	72	15	1	-1	start
16.5	1	16	tau=16	72	16	1	-1	start
17.5	1	17	tau=17	72	17	1	-1	start
18.5	1	18	tau=18	72	18	1	-1	start
19.5	1	19	tau=19	72	19	1	-1	start
20.5	1	20	tau=20	72	20	1	-1	start
21.5	1	21	tau=21	72	21	1	-1	start
22.5	1	22	tau=22	72	22	1	-1	start
23.5	1	23	tau=23	72	23	1	-1	start
24.5	1	24	tau=24	72	24	1	-1	start
25.5	1	25	tau=25	72	25	1	-1	start
26.5	1	26	tau=26	72	26	1	-1	start
27.5	1	27	tau=27	72	27	1	-1	start
28.5	1	28	tau=28	72	28	1	-1	start
29.5	1	29	tau=29	72	29	1	-1	start
30.5	1	30	tau=30	72	30	1	-1	start
31.5	1	31	tau=31	72	31	1	-1	start
32.5	1	32	tau=32	72	32	1	-1	start
33.5	1	33	tau=33	72	33	1	-1	start
34.5	1	34	tau=34	72	34	1	-1	start
35.5	1	35	tau=35	72	35	1	-1	start
36.5	1	36	tau=36	72	36	1	-1	start
37.5	1	37	tau=37	72	37	1	-1	start
38.5	1	38	tau=38	72	38	1	-1	start
39.5	1	39	tau=39	72	39	1	-1	start
40.5	1	40	tau=40	72	40	1	-1	start
41.5	1	41	tau=41	72	41	1	-1	start
42.5	1	42	tau=42	72	42	1	-1	start
43.5	1	43	tau=43	72	43	1	-1	start
44.5	1	44	tau=44	72	44	1	-1	start
45.5	1	45	tau=45	72	45	1	-1	start
46.5	1	46	tau=46	72	46	1	-1	start
47.5	1	47	tau=47	72	47	1	-1	start
48.5	1	48	tau=48	72	48	1	-1	start
49.5	1	49	tau=49	72	49	1	-1	start
50.5	1	50	tau=50	72	50	1	-1	end
51.5	1	51	tau=51	72	51	1	-1	end
52.5	1	52	tau=52	72	52	1	-1	end
53.5	1	53	tau=53	72	53	1	-1	end
54.5	1	54	tau=54	72	54	1	-1	end
55.5	1	55	tau=55	72	55	1	-1	end
56.5	1	56	tau=56	72	56	1	-1	end
57.5	1	57	tau=57	72	57	1	-1	end
58.5	1	58	tau=58	72	58	1	-1	end
59.5	1	59	tau=59	72	59	1	-1	end
60.5	1	60	tau=60	72	60	1	-1	end
61.5	1	61	tau=61	72	61	1	-1	end
62.5	1	62	tau=62	72	62	1	-1	end
63.5	1	63	tau=63	72	63	1	-1	end
64.5	1	64	tau=64	72	64	1	-1	end
65.5	1	65	tau=65	72	65	1	-1	end
66.5	1	66	tau=66	72	66	1	-1	end
67.5	1	67	tau=67	72	67	1	-1	end
68.5	1	68	tau=68	72	68	1	-1	end
69.5	1	69	tau=69	72	69	1	-1	end
70.5	1	70	tau=70	72	70	1	-1	end
71.5	1	71	tau=71	72	71	1	-1	end
0.5	1	0	tau=0	73	0	1	-1	start
1.5	1	1	tau=1	73	1	1	-1	start
2.5	1	2	tau=2	73	2	1	-1	start
3.5	1	3	tau=3	73	3	1	-1	start
4.5	1	4	tau=4	73	4	1	-1	start
5.5	1	5	tau=5	73	5	1	-1	start
6.5	1	6	tau=6	73	6	1	-1	start
7.5	1	7	tau=7	73	7	1	-1	start
8.5	1	8	tau=8	73	8	1	-1	start
9.5	1	9	tau=9	73	9	1	-1	start
10.5	1	10	tau=10	73	10	1	-1	start
11.5	1	11	tau=11	73	11	1	-1	start
12.5	1	12	tau=12	73	12	1	-1	start
13.5	1	13	tau=13	73	13	1	-1	start
14.5	1	14	tau=14	73	14	1	-1	start
15.5	1	15	tau=15	73	15	1	-1	start
16.5	1	16	tau=16	73	16	1	-1	start
17.5	1	17	tau=17	73	17	1	-1	start
18.5	1	18	tau=18	73	18	1	-1	start
19.5	1	19	tau=19	73	19	1	-1	start
20.5	1	20	tau=20	73	20	1	-1	start
21.5	1	21	tau=21	73	21	1	-1	start
22.5	1	22	tau=22	73	22	1	-1	start
23.5	1	23	tau=23	73	23	1	-1	start
24.5	1	24	tau=24	73	24	1	-1	start
25.5	1	25	tau=25	73	25	1	-1	start
26.5	1	26	tau=26	73	26	1	-1	start
27.5	1	27	tau=27	73	27	1	-1	start
28.5	1	28	tau=28	73	28	1	-1	start
29.5	1	29	tau=29	73	29	1	-1	start
30.5	1	30	tau=30	73	30	1	-1	start
31.5	1	31	tau=31	73	31	1	-1	start
32.5	1	32	tau=32	73	32	1	-1	start
33.5	1	33	tau=33	73	33	1	-1	start
34.5	1	34	tau=34	73	34	1	-1	start
35.5	1	35	tau=35	73	35	1	-1	start
36.5	1	36	tau=36	73	36	1	-1	start
37.5	1	37	tau=37	73	37	1	-1	start
38.5	1	38	tau=38	73	38	1	-1	start
39.5	1	39	tau=39	73	39	1	-1	start
40.5	1	40	tau=40	73	40	1	-1	start
41.5	1	41	tau=41	73	41	1	-1	start
42.5	1	42	tau=42	73	42	1	-1	start
43.5	1	43	tau=43	73	43	1	-1	start
44.5	1	44	tau=44	73	44	1	-1	start
45.5	1	45	tau=45	73	45	1	-1	start
46.5	1	46	tau=46	73	46	1	-1	start
47.5	1	47	tau=47	73	47	1	-1	start
48.5	1	48	tau=48	73	48	1	-1	start
49.5	1	49	tau=49	73	49	1	-1	start
50.5	1	50	tau=50	73	50	1	-1	end
51.5	1	51	tau=51	73	51	1	-1	end
52.5	1	52	tau=52	73	52	1	-1	end
53.5	1	53	tau=53	73	53	1	-1	end
54.5	1	54	tau=54	73	54	1	-1	end
55.5	1	55	tau=55	73	55	1	-1	end
56.5	1	56	tau=56	73	56	1	-1	end
57.5	1	57	tau=57	73	57	1	-1	end
58.5	1	58	tau=58	73	58	1	-1	end
59.5	1	59	tau=59	73	59	1	-1	end
60.5	1	60	tau=60	73	60	1	-1	end
61.5	1	61	tau=61	73	61	1	-1	end
62.5	1	62	tau=62	73	62	1	-1	end
63.5	1	63	tau=63	73	63	1	-1	end
64.5	1	64	tau=64	73	64	1	-1	end
65.5	1	65	tau=65	73	65	1	-1	end
66.5	1	66	tau=66	73	66	1	-1	end
67.5	1	67	tau=67	73	67	1	-1	end
68.5	1	68	tau=68	73	68	1	-1	end
69.5	1	69	tau=69	73	69	1	-1	end
70.5	1	70	tau=70	73	70	1	-1	end
71.5	1	71	tau=71	73	71	1	-1	end
72.5	1	72	tau=72	73	72	1	-1	end
0.5	1	0	tau=0	74	0	1	-1	start
1.5	1	1	tau=1	74	1	1	-1	start
2.5	1	2	tau=2	74	2	1	-1	start
3.5	1	3	tau=3	74	3	1	-1	start
4.5	1	4	tau=4	74	4	1	-1	start
5.5	1	5	tau=5	74	5	1	-1	start
6.5	1	6	tau=6	74	6	1	-1	start
7.5	1	7	tau=7	74	7	1	-1	start
8.5	1	8	tau=8	74	8	1	-1	start
9.5	1	9	tau=9	74	9	1	-1	start
10.5	1	10	tau=10	74	10	1	-1	start
11.5	1	11	tau=11	74	11	1	-1	start
12.5	1	12	tau=12	74	12	1	-1	start
13.5	1	13	tau=13	74	13	1	-1	start
14.5	1	14	tau=14	74	14	1	-1	start
15.5	1	15	tau=15	74	15	1	-1	start
16.5	1	16	tau=16	74	16	1	-1	start
17.5	1	17	tau=17	74	17	1	-1	start
18.5	1	18	tau=18	74	18	1	-1	start
19.5	1	19	tau=19	74	19	1	-1	start
20.5	1	20	tau=20	74	20	1	-1	start
21.5	1	21	tau=21	74	21	1	-1	start
22.5	1	22	tau=22	74	22	1	-1	start
23.5	1	23	tau=23	74	23	1	-1	start
24.5	1	24	tau=24	74	24	1	-1	start
25.5	1	25	tau=25	74	25	1	-1	start
26.5	1	26	tau=26	74	26	1	-1	start
27.5	1	27	tau=27	74	27	1	-1	start
28.5	1	28	tau=28	74	28	1	-1	start
29.5	1	29	tau=29	74	29	1	-1	start
30.5	1	30	tau=30	74	30	1	-1	start
31.5	1	31	tau=31	74	31	1	-1	start
32.5	1	32	tau=32	74	32	1	-1	start
33.5	1	33	tau=33	74	33	1	-1	start
34.5	1	34	tau=34	74	34	1	-1	start
35.5	1	35	tau=35	74	35	1	-1	start
36.5	1	36	tau=36	74	36	1	-1	start
37.5	1	37	tau=37	74	37	1	-1	start
38.5	1	38	tau=38	74	38	1	-1	start
39.5	1	39	tau=39	74	39	1	-1	start
40.5	1	40	tau=40	74	40	1	-1	start
41.5	1	41	tau=41	74	41	1	-1	start
42.5	1	42	tau=42	74	42	1	-1	start
43.5	1	43	tau=43	74	43	1	-1	start
44.5	1	44	tau=44	74	44	1	-1	start
45.5	1	45	tau=45	74	45	1	-1	start
46.5	1	46	tau=46	74	46	1	-1	start
47.5	1	47	tau=47	74	47	1	-1	start
48.5	1	48	tau=48	74	48	1	-1	start
49.5	1	49	tau=49	74	49	1	-1	start
50.5	1	50	tau=50	74	50	1	-1	end
51.5	1	51	tau=51	74	51	1	-1	end
52.5	1	52	tau=52	74	52	1	-1	end
53.5	1	53	tau=53	74	53	1	-1	end
54.5	1	54	tau=54	74	54	1	-1	end
55.5	1	55	tau=55	74	55	1	-1	end
56.5	1	56	tau=56	74	56	1	-1	end
57.5	1	57	tau=57	74	57	1	-1	end
58.5	1	58	tau=58	74	58	1	-1	end
59.5	1	59	tau=59	74	59	1	-1	end
60.5	1	60	tau=60	74	60	1	-1	end
61.5	1	61	tau=61	74	61	1	-1	end
62.5	1	62	tau=62	74	62	1	-1	end
63.5	1	63	tau=63	74	63	1	-1	end
64.5	1	64	tau=64	74	64	1	-1	end
65.5	1	65	tau=65	74	65	1	-1	end
66.5	1	66	tau=66	74	66	1	-1	end
67.5	1	67	tau=67	74	67	1	-1	end
68.5	1	68	tau=68	74	68	1	-1	end
69.5	1	69	tau=69	74	69	1	-1	end
70.5	1	70	tau=70	74	70	1	-1	end
71.5	1	71	tau=71	74	71	1	-1	end
72.5	1	72	tau=72	74	72	1	-1	end
73.5	1	73	tau=73	74	73	1	-1	end
0.5	1	0	tau=0	75	0	1	-1	start
1.5	1	1	tau=1	75	1	1	-1	start
2.5	1	2	tau=2	75	2	1	-1	start
3.5	1	3	tau=3	75	3	1	-1	start
4.5	1	4	tau=4	75	4	1	-1	start
5.5	1	5	tau=5	75	5	1	-1	start
6.5	1	6	tau=6	75	6	1	-1	start
7.5	1	7	tau=7	75	7	1	-1	start
8.5	1	8	tau=8	75	8	1	-1	start
9.5	1	9	tau=9	75	9	1	-1	start
10.5	1	10	tau=10	75	10	1	-1	start
11.5	1	11	tau=11	75	11	1	-1	start
12.5	1	12	tau=12	75	12	1	-1	start
13.5	1	13	tau=13	75	13	1	-1	start
14.5	1	14	tau=14	75	14	1	-1	start
15.5	1	15	tau=15	75	15	1	-1	start
16.5	1	16	tau=16	75	16	1	-1	start
17.5	1	17	tau=17	75	17	1	-1	start
18.5	1	18	tau=18	75	18	1	-1	start
19.5	1	19	tau=19	75	19	1	-1	start
20.5	1	20	tau=20	75	20	1	-1	start
21.5	1	21	tau=21	75	21	1	-1	start
22.5	1	22	tau=22	75	22	1	-1	start
23.5	1	23	tau=23	75	23	1	-1	start
24.5	1	24	tau=24	75	24	1	-1	start
25.5	1	25	tau=25	75	25	1	-1	start
26.5	1	26	tau=26	75	26	1	-1	start
27.5	1	27	tau=27	75	27	1	-1	start
28.5	1	28	tau=28	75	28	1	-1	start
29.5	1	29	tau=29	75	29	1	-1	start
30.5	1	30	tau=30	75	30	1	-1	start
31.5	1	31	tau=31	75	31	1	-1	start
32.5	1	32	tau=32	75	32	1	-1	start
33.5	1	33	tau=33	75	33	1	-1	start
34.5	1	34	tau=34	75	34	1	-1	start
35.5	1	35	tau=35	75	35	1	-1	start
36.5	1	36	tau=36	75	36	1	-1	start
37.5	1	37	tau=37	75	37	1	-1	start
38.5	1	38	tau=38	75	38	1	-1	start
39.5	1	39	tau=39	75	39	1	-1	start
40.5	1	40	tau=40	75	40	1	-1	start
41.5	1	41	tau=41	75	41	1	-1	start
42.5	1	42	tau=42	75	42	1	-1	start
43.5	1	43	tau=43	75	43	1	-1	start
44.5	1	44	tau=44	75	44	1	-1	start
45.5	1	45	tau=45	75	45	1	-1	start
46.5	1	46	tau=46	75	46	1	-1	start
47.5	1	47	tau=47	75	47	1	-1	start
48.5	1	48	tau=48	75	48	1	-1	start
49.5	1	49	tau=49	75	49	1	-1	start
50.5	1	50	tau=50	75	50	1	-1	end
51.5	1	51	tau=51	75	51	1	-1	end
52.5	1	52	tau=52	75	52	1	-1	end
53.5	1	53	tau=53	75	53	1	-1	end
54.5	1	54	tau=54	75	54	1	-1	end
55.5	1	55	tau=55	75	55	1	-1	end
56.5	1	56	tau=56	75	56	1	-1	end
57.5	1	57	tau=57	75	57	1	-1	end
58.5	1	58	tau=58	75	58	1	-1	end
59.5	1	59	tau=59	75	59	1	-1	end
60.5	1	60	tau=60	75	60	1	-1	end
61.5	1	61	tau=61	75	61	1	-1	end
62.5	1	62	tau=62	75	62	1	-1	end
63.5	1	63	tau=63	75	63	1	-1	end
64.5	1	64	tau=64	75	64	1	-1	end
65.5	1	65	tau=65	75	65	1	-1	end
66.5	1	66	tau=66	75	66	1	-1	end
67.5	1	67	tau=67	75	67	1	-1	end
68.5	1	68	tau=68	75	68	1	-1	end
69.5	1	69	tau=69	75	69	1	-1	end
70.5	1	70	tau=70	75	70	1	-1	end
71.5	1	71	tau=71	75	71	1	-1	end
72.5	1	72	tau=72	75	72	1	-1	end
73.5	1	73	tau=73	75	73	1	-1	end
74.5	1	74	tau=74	75	74	1	-1	end
0.5	1	0	tau=0	76	0	1	-1	start
1.5	1	1	tau=1	76	1	1	-1	start
2.5	1	2	tau=2	76	2	1	-1	start
3.5	1	3	tau=3	76	3	1	-1	start
4.5	1	4	tau=4	76	4	1	-1	start
5.5	1	5	tau=5	76	5	1	-1	start
6.5	1	6	tau=6	76	6	1	-1	start
7.5	1	7	tau=7	76	7	1	-1	start
8.5	1	8	tau=8	76	8	1	-1	start
9.5	1	9	tau=9	76	9	1	-1	start
10.5	1	10	tau=10	76	10	1	-1	start
11.5	1	11	tau=11	76	11	1	-1	start
12.5	1	12	tau=12	76	12	1	-1	start
13.5	1	13	tau=13	76	13	1	-1	start
14.5	1	14	tau=14	76	14	1	-1	start
15.5	1	15	tau=15	76	15	1	-1	start
16.5	1	16	tau=16	76	16	1	-1	start
17.5	1	17	tau=17	76	17	1	-1	start
18.5	1	18	tau=18	76	18	1	-1	start
19.5	1	19	tau=19	76	19	1	-1	start
20.5	1	20	tau=20	76	20	1	-1	start
21.5	1	21	tau=21	76	21	1	-1	start
22.5	1	22	tau=22	76	22	1	-1	start
23.5	1	23	tau=23	76	23	1	-1	start
24.5	1	24	tau=24	76	24	1	-1	start
25.5	1	25	tau=25	76	25	1	-1	start
26.5	1	26	tau=26	76	26	1	-1	start
27.5	1	27	tau=27	76	27	1	-1	start
28.5	1	28	tau=28	76	28	1	-1	start
29.5	1	29	tau=29	76	29	1	-1	start
30.5	1	30	tau=30	76	30	1	-1	start
31.5	1	31	tau=31	76	31	1	-1	start
32.5	1	32	tau=32	76	32	1	-1	start
33.5	1	33	tau=33	76	33	1	-1	start
34.5	1	34	tau=34	76	34	1	-1	start
35.5	1	35	tau=35	76	35	1	-1	start
36.5	1	36	tau=36	76	36	1	-1	start
37.5	1	37	tau=37	76	37	1	-1	start
38.5	1	38	tau=38	76	38	1	-1	start
39.5	1	39	tau=39	76	39	1	-1	start
40.5	1	40	tau=40	76	40	1	-1	start
41.5	1	41	tau=41	76	41	1	-1	start
42.5	1	42	tau=42	76	42	1	-1	start
43.5	1	43	tau=43	76	43	1	-1	start
44.5	1	44	tau=44	76	44	1	-1	start
45.5	1	45	tau=45	76	45	1	-1	start
46.5	1	46	tau=46	76	46	1	-1	start
47.5	1	47	tau=47	76	47	1	-1	start
48.5	1	48	tau=48	76	48	1	-1	start
49.5	1	49	tau=49	76	49	1	-1	start
50.5	1	50	tau=50	76	50	1	-1	end
51.5	1	51	tau=51	76	51	1	-1	end
52.5	1	52	tau=52	76	52	1	-1	end
53.5	1	53	tau=53	76	53	1	-1	end
54.5	1	54	tau=54	76	54	1	-1	end
55.5	1	55	tau=55	76	55	1	-1	end
56.5	1	56	tau=56	76	56	1	-1	end
